post_id,url,title,total_phrase_count,top_phrase,top_phrase_count,all_phrases,priority,note
2026-08-11-cost-auto-bf7238,https://honsamnote.co.kr/blog/2026-08-11-cost-auto-bf7238/,"혼자 사는 직장인, '오늘 뭐 먹지?' 고민에 매번 지갑 열린다면? 식비 확 줄이는 1인 가구 맞춤 식단 계획법",3,혼자 사는 직장인,2,퇴근 후(1); 혼자 사는 직장인(2),MEDIUM,일반 수준
2026-08-11-cost-auto-ff0274,https://honsamnote.co.kr/blog/2026-08-11-cost-auto-ff0274/,"혼자 사는 직장인, 매번 휴지·키친타월 살 때마다 후회된다면? 대용량 vs 소량, 현명한 선택 가이드",3,혼자 사는 직장인,2,현명한 선택(1); 혼자 사는 직장인(2),MEDIUM,일반 수준
2026-08-11-food-auto-a86ad1,https://honsamnote.co.kr/blog/2026-08-11-food-auto-a86ad1/,혼자 빵 보관 해결 방법｜식빵 냉동,3,혼자 사는 직장인,3,혼자 사는 직장인(3),MEDIUM,일반 수준
2026-08-11-products-auto-3a0a24,https://honsamnote.co.kr/blog/2026-08-11-products-auto-3a0a24/,"혼자 사는 직장인, 좁은 집에서 부피 큰 이불 빨래가 막막하다면? 코인 세탁소 vs 전문 업체, 내게 맞는 최적의 선택은?",3,혼자 사는 직장인,2,퇴근 후(1); 혼자 사는 직장인(2),MEDIUM,일반 수준
2026-08-11-storage-auto-9064d7,https://honsamnote.co.kr/blog/2026-08-11-storage-auto-9064d7/,"1인 가구 직장인, 좁은 원룸 '퇴근 후 휴식 공간' 마저 잡동사니에 잠식당한다면? '수납형 스툴/오토만 vs 이동식 트롤리' 현명하게 고르는 법 비교",3,퇴근 후,2,현실적인 방법(1); 퇴근 후(2),MEDIUM,일반 수준
2026-08-12-cleaning-auto-85acce,https://honsamnote.co.kr/blog/2026-08-12-cleaning-auto-85acce/,창문 청소 비교｜유리창 청소,3,혼자 사는 당신,1,혼자 사는 당신(1); 현실적인 방법(1); 퇴근 후(1),MEDIUM,일반 수준
2026-08-12-cost-auto-b175c0,https://honsamnote.co.kr/blog/2026-08-12-cost-auto-b175c0/,"혼자 사는 직장인, 빈방에 가구 채워 넣으려니 막막하다면? 구매 vs 렌탈, 내게 맞는 최적의 가구 선택 가이드",3,혼자 사는 직장인,3,혼자 사는 직장인(3),MEDIUM,일반 수준
2026-08-12-products-auto-6c6a4a,https://honsamnote.co.kr/blog/2026-08-12-products-auto-6c6a4a/,"혼자 사는 직장인, 퇴근 후 어두운 집, 굳이 불 켜러 가기 귀찮다면? 1인 가구 스마트 전구, 과연 나에게 필요한 최적의 선택일까?",3,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1); 스마트하게(1),MEDIUM,일반 수준
2026-08-13-cost-auto-590148,https://honsamnote.co.kr/blog/2026-08-13-cost-auto-590148/,1인 가구 구독 서비스 비용 정리｜디지털 구독료 절약,3,혼자 사는 직장인,2,퇴근 후(1); 혼자 사는 직장인(2),MEDIUM,일반 수준
2026-08-13-housing-auto-0fa740,https://honsamnote.co.kr/blog/2026-08-13-housing-auto-0fa740/,"혼자 사는 직장인, 보증금 떼일까 불안하다면? 전월세 보증보험 vs 셀프 대비, 내 돈 지키는 현명한 선택 가이드",3,혼자 사는 직장인,2,퇴근 후(1); 혼자 사는 직장인(2),MEDIUM,일반 수준
2026-08-13-lifestyle-auto-8d6b5e,https://honsamnote.co.kr/blog/2026-08-13-lifestyle-auto-8d6b5e/,친구와 살기 비교｜합가 고민,3,후회 없는,1,후회 없는(1); 퇴근 후(1); 혼자 사는 직장인(1),MEDIUM,일반 수준
2026-08-13-safety-auto-dcd18d,https://honsamnote.co.kr/blog/2026-08-13-safety-auto-dcd18d/,"혼자 사는 당신, 비상식량·비상용 물, 어떻게 준비해야 할까? 시판 비상식량 키트 vs. DIY 식료품 로테이션, 나에게 맞는 안전 선택은?",3,혼자 사는 당신,3,혼자 사는 당신(3),MEDIUM,일반 수준
2026-08-14-cleaning-auto-1ca76b,https://honsamnote.co.kr/blog/2026-08-14-cleaning-auto-1ca76b/,음식물 처리 비교｜음식물 쓰레기통,3,혼자 사는 당신,3,혼자 사는 당신(3),MEDIUM,일반 수준
2026-08-14-cleaning-auto-b4a47e,https://honsamnote.co.kr/blog/2026-08-14-cleaning-auto-b4a47e/,1인 가구 청소 알아보기｜먼지 제거,3,퇴근 후,3,퇴근 후(3),MEDIUM,일반 수준
2026-08-14-food-auto-78155f,https://honsamnote.co.kr/blog/2026-08-14-food-auto-78155f/,1인 가구 단백질 비교｜참치캔,3,혼자 사는 직장인,2,퇴근 후(1); 혼자 사는 직장인(2),MEDIUM,일반 수준
2026-08-14-lifestyle-auto-e506f6,https://honsamnote.co.kr/blog/2026-08-14-lifestyle-auto-e506f6/,1인 가구 기념일 비교｜혼자 생일 보내기,3,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1); 혼자 사는 직장인(1),MEDIUM,일반 수준
2026-07-30-cleaning-28,https://honsamnote.co.kr/blog/2026-07-30-cleaning-28/,빨래 쉰 냄새 제거 해결 방법｜세탁기 냄새,2,퇴근 후,1,퇴근 후(1); 스마트하게(1),LOW,일반 수준
2026-07-30-cleaning-67,https://honsamnote.co.kr/blog/2026-07-30-cleaning-67/,냉장고 냄새 방법｜냉장고 청소법,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-07-30-cost-4,https://honsamnote.co.kr/blog/2026-07-30-cost-4/,"퇴근 후 지친 혼밥러, 매달 20만원 아끼는 배달비·식비 줄이는 생활 습관",2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-07-30-cost-5,https://honsamnote.co.kr/blog/2026-07-30-cost-5/,"바쁜 1인 가구 직장인, 매달 새는 돈 막으려면? 잠든 구독 서비스 깨끗하게 정리하는 3단계",2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-07-30-cost-70,https://honsamnote.co.kr/blog/2026-07-30-cost-70/,수도요금 폭탄 비용 정리｜누수,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-07-30-food-10,https://honsamnote.co.kr/blog/2026-07-30-food-10/,1인 가구 식재료 해결 방법｜소분 보관,2,퇴근 후,2,퇴근 후(2),LOW,일반 수준
2026-07-30-food-14,https://honsamnote.co.kr/blog/2026-07-30-food-14/,"바쁜 1인 가구 직장인, 편의점 식사로 건강과 지갑 동시에 잡는 실전 조합",2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-07-30-food-16,https://honsamnote.co.kr/blog/2026-07-30-food-16/,음식물 쓰레기 처리 해결 방법｜음식물 쓰레기 줄이기,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-07-30-products-53,https://honsamnote.co.kr/blog/2026-07-30-products-53/,음식물 쓰레기 처리 방법｜음식물처리기 종류,2,현명한 선택,1,현명한 선택(1); 퇴근 후(1),LOW,일반 수준
2026-07-30-products-54,https://honsamnote.co.kr/blog/2026-07-30-products-54/,1인 가구 전기밥솥 기준｜미니 밥솥,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-07-30-products-58,https://honsamnote.co.kr/blog/2026-07-30-products-58/,1인 가구 청소 비용 정리｜청소대행 서비스,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-07-30-safety-37,https://honsamnote.co.kr/blog/2026-07-30-safety-37/,1인 가구 화재 알아보기｜화재 대피 요령,2,현명한 선택,1,현명한 선택(1); 퇴근 후(1),LOW,일반 수준
2026-07-30-safety-38,https://honsamnote.co.kr/blog/2026-07-30-safety-38/,택배 개인정보 방법｜송장 처리,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-07-30-safety-41,https://honsamnote.co.kr/blog/2026-07-30-safety-41/,1인 가구 안전 해결 방법｜비상연락망 만들기,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-07-30-storage-17,https://honsamnote.co.kr/blog/2026-07-30-storage-17/,원룸 침실 분리 해결 방법｜원룸 거실 분리,2,퇴근 후,2,퇴근 후(2),LOW,일반 수준
2026-07-30-storage-19,https://honsamnote.co.kr/blog/2026-07-30-storage-19/,침대밑수납 해결 방법｜원룸수납,2,퇴근 후,1,퇴근 후(1); 1인 가구 직장인(1),LOW,일반 수준
2026-07-30-storage-21,https://honsamnote.co.kr/blog/2026-07-30-storage-21/,신발장 냄새 제거 알아보기｜신발 냄새 없애는 법,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-07-30-storage-22,https://honsamnote.co.kr/blog/2026-07-30-storage-22/,"좁은 원룸 냉장고, 식재료 낭비 없이 깔끔하게 쓰는 현실 정리법",2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-01-cleaning-auto-070bfd,https://honsamnote.co.kr/blog/2026-08-01-cleaning-auto-070bfd/,1인 가구 빨래 비교｜원룸 빨래 건조,2,퇴근 후,2,퇴근 후(2),LOW,일반 수준
2026-08-01-cleaning-auto-2b8bbd,https://honsamnote.co.kr/blog/2026-08-01-cleaning-auto-2b8bbd/,옷 얼룩 제거 알아보기｜커피 얼룩,2,혼자 사는 당신,1,혼자 사는 당신(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-01-cost-auto-4a41b3,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-4a41b3/,"혼자 사는 직장인, 빨래 쌓일 때마다 한숨 나온다면? 코인 세탁방 vs. 미니 세탁기, 후회 없는 선택 가이드",2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-01-cost-auto-e9d2d3,https://honsamnote.co.kr/blog/2026-08-01-cost-auto-e9d2d3/,"혼자 사는 직장인, 새집 꾸밀 가전·가구, 사야 할까? 빌려야 할까? 후회 없는 결정 가이드",2,현명한 선택,1,현명한 선택(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-01-food-auto-0ac183,https://honsamnote.co.kr/blog/2026-08-01-food-auto-0ac183/,남은 채소 보관 방법｜냉장고 야채,2,현명한 선택,1,현명한 선택(1); 퇴근 후(1),LOW,일반 수준
2026-08-01-food-auto-976f1b,https://honsamnote.co.kr/blog/2026-08-01-food-auto-976f1b/,1인 가구 식재료 알아보기｜대용량 식재료,2,퇴근 후,2,퇴근 후(2),LOW,일반 수준
2026-08-01-housing-auto-ace922,https://honsamnote.co.kr/blog/2026-08-01-housing-auto-ace922/,"혼자 사는 직장인, 살던 집 주인이 바뀌었다고 연락 왔을 때? 내 보증금 지키고 계약 유지하는 똑똑한 대처법",2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-01-housing-auto-bd24e0,https://honsamnote.co.kr/blog/2026-08-01-housing-auto-bd24e0/,이웃 소음 해결 알아보기｜층간소음 대처,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-01-housing-auto-e11fd3,https://honsamnote.co.kr/blog/2026-08-01-housing-auto-e11fd3/,"혼자 사는 직장인, 빈집 입주 가전·가구, 새것 vs 중고 vs 렌탈! 내 생활에 맞는 똑똑한 선택 가이드",2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-01-housing-auto-ecfb76,https://honsamnote.co.kr/blog/2026-08-01-housing-auto-ecfb76/,"혼자 사는 직장인, 갑자기 이사 가야 할 때? 전월세 계약 중도 해지, 손해 최소화하는 현명한 대처법",2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-01-lifestyle-auto-ac59b7,https://honsamnote.co.kr/blog/2026-08-01-lifestyle-auto-ac59b7/,혼자 사는 직장인 관계 알아보기｜친구 약속 피로,2,혼자 사는 직장인,2,혼자 사는 직장인(2),LOW,일반 수준
2026-08-01-safety-auto-909169,https://honsamnote.co.kr/blog/2026-08-01-safety-auto-909169/,문 잠겼을 때 비용 정리｜열쇠 잃어버렸을 때,2,퇴근 후,2,퇴근 후(2),LOW,일반 수준
2026-08-01-storage-auto-387eaf,https://honsamnote.co.kr/blog/2026-08-01-storage-auto-387eaf/,1인 가구 옷 정리 해결 방법｜원룸 옷 보관,2,퇴근 후,2,퇴근 후(2),LOW,일반 수준
2026-08-01-storage-auto-662a7f,https://honsamnote.co.kr/blog/2026-08-01-storage-auto-662a7f/,1인 가구 옷 정리 해결 방법｜한 번 입은 옷,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-01-storage-auto-c54f86,https://honsamnote.co.kr/blog/2026-08-01-storage-auto-c54f86/,1인 가구 액세서리 수납 비교｜원룸 가방 정리,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-03-cost-auto-4d199c,https://honsamnote.co.kr/blog/2026-08-03-cost-auto-4d199c/,교통비 비교｜대중교통,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-03-lifestyle-auto-06c5e8,https://honsamnote.co.kr/blog/2026-08-03-lifestyle-auto-06c5e8/,1인 가구 시간 활용 비교｜의무적 약속,2,퇴근 후,2,퇴근 후(2),LOW,일반 수준
2026-08-03-products-auto-1b3cc6,https://honsamnote.co.kr/blog/2026-08-03-products-auto-1b3cc6/,1인 가구 냉방 알아보기｜이동식 에어컨 장단점,2,혼자 사는 직장인,1,혼자 사는 직장인(1); 1인 가구 직장인(1),LOW,일반 수준
2026-08-03-safety-auto-75476d,https://honsamnote.co.kr/blog/2026-08-03-safety-auto-75476d/,1인 가구 지진 방법｜지진 대피 요령,2,혼자 사는 당신,2,혼자 사는 당신(2),LOW,일반 수준
2026-08-03-safety-auto-7bde55,https://honsamnote.co.kr/blog/2026-08-03-safety-auto-7bde55/,"혼자 사는 당신, 주방 화재 발생 시? 소화기 vs. 소방 담요, 나에게 더 효과적인 것은?",2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-03-storage-auto-45d4eb,https://honsamnote.co.kr/blog/2026-08-03-storage-auto-45d4eb/,1인 가구 수납 비교｜좁은 집 이불,2,퇴근 후,1,퇴근 후(1); 1인 가구 직장인(1),LOW,일반 수준
2026-08-04-cleaning-auto-123d17,https://honsamnote.co.kr/blog/2026-08-04-cleaning-auto-123d17/,옷 줄었을 때 알아보기｜옷 늘어났을 때,2,현명한 선택,1,현명한 선택(1); 퇴근 후(1),LOW,일반 수준
2026-08-04-food-auto-908ca9,https://honsamnote.co.kr/blog/2026-08-04-food-auto-908ca9/,대용량 식재료 알아보기｜잡곡 보관,2,현명한 선택,1,현명한 선택(1); 퇴근 후(1),LOW,일반 수준
2026-08-04-housing-auto-cbaa3c,https://honsamnote.co.kr/blog/2026-08-04-housing-auto-cbaa3c/,"혼자 사는 직장인, 첫 집 계약 전세 vs 월세? 내 돈 아끼는 현명한 선택 가이드",2,현실적인 방법,1,현실적인 방법(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-04-lifestyle-auto-fd9e87,https://honsamnote.co.kr/blog/2026-08-04-lifestyle-auto-fd9e87/,혼자 사는 직장인 친구 만남 비교｜집에서 친구 초대,2,퇴근 후,2,퇴근 후(2),LOW,일반 수준
2026-08-04-products-auto-d4b4c6,https://honsamnote.co.kr/blog/2026-08-04-products-auto-d4b4c6/,1인 가구 가구 해결 방법｜좁은 집 가구,2,퇴근 후,2,퇴근 후(2),LOW,일반 수준
2026-08-05-cleaning-auto-b9c84f,https://honsamnote.co.kr/blog/2026-08-05-cleaning-auto-b9c84f/,1인 가구 창문 청소 알아보기｜원룸 창문 먼지,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-05-cost-auto-9715f2,https://honsamnote.co.kr/blog/2026-08-05-cost-auto-9715f2/,"혼자 사는 직장인, 물값 매달 낭비 말고! 생수 vs. 정수기 vs. 필터, 내게 맞는 최적의 선택은?",2,혼자 사는 직장인,2,혼자 사는 직장인(2),LOW,일반 수준
2026-08-05-food-auto-c06744,https://honsamnote.co.kr/blog/2026-08-05-food-auto-c06744/,신선 허브 보관 해결 방법｜허브 시들지 않게,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-05-safety-auto-d98bca,https://honsamnote.co.kr/blog/2026-08-05-safety-auto-d98bca/,"혼자 사는 당신, 늦은 밤 갑자기 두꺼비집이 내려가거나 콘센트에서 스파크가 튈 때: 당황하지 않고 안전하게 확인하고 대처하는 법",2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-05-storage-auto-1764b0,https://honsamnote.co.kr/blog/2026-08-05-storage-auto-1764b0/,1인 가구 옷장 알아보기｜옷장 정리 팁,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-05-storage-auto-c8c36f,https://honsamnote.co.kr/blog/2026-08-05-storage-auto-c8c36f/,1인 가구 벽 수납 알아보기｜원룸 못 박기,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-06-cleaning-auto-530ba0,https://honsamnote.co.kr/blog/2026-08-06-cleaning-auto-530ba0/,1인 가구 세탁 해결 방법｜옷걸이 자국,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-06-cleaning-auto-e80db8,https://honsamnote.co.kr/blog/2026-08-06-cleaning-auto-e80db8/,"혼자 사는 당신, 냄새나는 음식물 쓰레기, 버릴까? 말릴까? 음식물처리기 vs. 간편 배출, 현명한 선택 기준",2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-06-cleaning-auto-eb5789,https://honsamnote.co.kr/blog/2026-08-06-cleaning-auto-eb5789/,세탁기 청소 주기 방법｜세탁기 냄새,2,혼자 사는 당신,2,혼자 사는 당신(2),LOW,일반 수준
2026-08-06-food-auto-75ad3e,https://honsamnote.co.kr/blog/2026-08-06-food-auto-75ad3e/,1인 가구 냉동실 알아보기｜냉동식품 보관,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-06-food-auto-834b6e,https://honsamnote.co.kr/blog/2026-08-06-food-auto-834b6e/,1인가구냉동 비교｜식재료신선보관,2,현명한 선택,1,현명한 선택(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-06-food-auto-9e2cfe,https://honsamnote.co.kr/blog/2026-08-06-food-auto-9e2cfe/,개봉 후 유통기한 알아보기｜소스 보관법,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-06-housing-auto-849c13,https://honsamnote.co.kr/blog/2026-08-06-housing-auto-849c13/,"혼자 사는 직장인, 내 공간 꾸미고 싶은데 벽 손상 걱정될 때? 못 vs 무타공 인테리어, 현명하게 결정하는 법",2,혼자 사는 당신,1,혼자 사는 당신(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-06-lifestyle-auto-dd68b0,https://honsamnote.co.kr/blog/2026-08-06-lifestyle-auto-dd68b0/,커플 모임 해결 방법｜가족 모임,2,혼자 사는 당신,2,혼자 사는 당신(2),LOW,일반 수준
2026-08-06-products-auto-9bb85c,https://honsamnote.co.kr/blog/2026-08-06-products-auto-9bb85c/,"혼자 사는 직장인, 좁은 집에 쌓인 짐 처리 난감하다면? 셀프 스토리지 vs 방문형 짐 보관 서비스, 내게 맞는 선택은?",2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-06-products-auto-a2fa71,https://honsamnote.co.kr/blog/2026-08-06-products-auto-a2fa71/,1인 가구 에어컨 기준｜에어컨 냄새,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-06-products-auto-be51b1,https://honsamnote.co.kr/blog/2026-08-06-products-auto-be51b1/,1인 가구 소화기 방법｜K급 소화기,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-06-safety-auto-063890,https://honsamnote.co.kr/blog/2026-08-06-safety-auto-063890/,1인 가구 식중독 기준｜혼자 살 때 아플 때,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-06-safety-auto-425601,https://honsamnote.co.kr/blog/2026-08-06-safety-auto-425601/,물 끊김 방법｜전기 끊김,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-06-safety-auto-5817e5,https://honsamnote.co.kr/blog/2026-08-06-safety-auto-5817e5/,1인가구 재난대비 체크리스트｜태풍 대비,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-06-safety-auto-669f80,https://honsamnote.co.kr/blog/2026-08-06-safety-auto-669f80/,"혼자 사는 당신, 예기치 못한 사고에 재산 보호는? 일반 주택화재보험 vs. 1인 가구 맞춤 종합보험, 어떤 보험이 나에게 유리할까?",2,현실적인 방법,1,현실적인 방법(1); 퇴근 후(1),LOW,일반 수준
2026-08-06-safety-auto-8dc9e3,https://honsamnote.co.kr/blog/2026-08-06-safety-auto-8dc9e3/,"혼자 사는 당신, 스마트 기기 많아 정전에 불안하다면? 휴대용 파워뱅크 vs. UPS, 나에게 맞는 정전 대비책은?",2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-06-safety-auto-97b7d5,https://honsamnote.co.kr/blog/2026-08-06-safety-auto-97b7d5/,지갑 잃어버렸을 때 해결 방법｜신분증 분실,2,혼자 사는 당신,2,혼자 사는 당신(2),LOW,일반 수준
2026-08-06-safety-auto-9df39e,https://honsamnote.co.kr/blog/2026-08-06-safety-auto-9df39e/,1인 가구 응급 해결 방법｜혼자 살다 아플 때,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-06-safety-auto-a5c266,https://honsamnote.co.kr/blog/2026-08-06-safety-auto-a5c266/,"혼자 사는 당신, 외출 중 갑자기 가스·누수 사고 걱정될 때? 스마트 가스 감지기 vs. 스마트 누수 센서, 나에게 맞는 원격 모니터링은?",2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-06-safety-auto-b35351,https://honsamnote.co.kr/blog/2026-08-06-safety-auto-b35351/,방문자 응대 체크리스트｜현관문,2,혼자 사는 당신,2,혼자 사는 당신(2),LOW,일반 수준
2026-08-06-storage-auto-11ba62,https://honsamnote.co.kr/blog/2026-08-06-storage-auto-11ba62/,1인 가구 수납 비교｜원룸 수납,2,현명한 선택,1,현명한 선택(1); 퇴근 후(1),LOW,일반 수준
2026-08-06-storage-auto-239c0d,https://honsamnote.co.kr/blog/2026-08-06-storage-auto-239c0d/,1인 가구 분리수거 해결 방법｜좁은 집 쓰레기,2,퇴근 후,1,퇴근 후(1); 1인 가구 직장인(1),LOW,일반 수준
2026-08-06-storage-auto-5477a3,https://honsamnote.co.kr/blog/2026-08-06-storage-auto-5477a3/,1인 가구 다림질 비교｜좁은 집 다리미,2,현명한 선택,1,현명한 선택(1); 퇴근 후(1),LOW,일반 수준
2026-08-06-storage-auto-bb011a,https://honsamnote.co.kr/blog/2026-08-06-storage-auto-bb011a/,1인 가구 대용량 구매 알아보기｜원룸 생활용품 보관,2,퇴근 후,1,퇴근 후(1); 1인 가구 직장인(1),LOW,일반 수준
2026-08-06-storage-auto-c14a3a,https://honsamnote.co.kr/blog/2026-08-06-storage-auto-c14a3a/,1인 가구 서류 정리 알아보기｜원룸 수납,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-06-storage-auto-ddb1d8,https://honsamnote.co.kr/blog/2026-08-06-storage-auto-ddb1d8/,1인 가구 수납 해결 방법｜현관 정리,2,퇴근 후,2,퇴근 후(2),LOW,일반 수준
2026-08-06-storage-auto-ee77b8,https://honsamnote.co.kr/blog/2026-08-06-storage-auto-ee77b8/,좁은 집 알아보기｜빈 박스,2,퇴근 후,2,퇴근 후(2),LOW,일반 수준
2026-08-07-cleaning-auto-21d8af,https://honsamnote.co.kr/blog/2026-08-07-cleaning-auto-21d8af/,다림질 매트 비교｜다리미판,2,현명한 선택,1,현명한 선택(1); 1인 가구 직장인(1),LOW,일반 수준
2026-08-07-cleaning-auto-f46339,https://honsamnote.co.kr/blog/2026-08-07-cleaning-auto-f46339/,화장실 환풍기 냄새 알아보기｜환풍기 청소 주기,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-07-food-auto-44e578,https://honsamnote.co.kr/blog/2026-08-07-food-auto-44e578/,1인 가구 식재료 알아보기｜남은 식재료 활용,2,현명한 선택,1,현명한 선택(1); 퇴근 후(1),LOW,일반 수준
2026-08-07-housing-auto-0bc6a2,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-0bc6a2/,"혼자 사는 직장인, 좁은 집 짐 처치 곤란? 셀프 스토리지 vs 비우기, 내 돈 아끼는 현명한 선택 가이드",2,혼자 사는 직장인,2,혼자 사는 직장인(2),LOW,일반 수준
2026-08-07-housing-auto-baa8f0,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-baa8f0/,"혼자 사는 직장인, 습한 내 방에 곰팡이가 피었다면? 덮어두지 말고 원인 찾아 건강 지키는 현실 해결책",2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-07-housing-auto-e33294,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-e33294/,입주 하자 방법｜전월세 계약,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-07-products-auto-0e769c,https://honsamnote.co.kr/blog/2026-08-07-products-auto-0e769c/,"혼자 사는 직장인, 좁은 주방 조리 기구 선택에 고민된다면? 1인 가구 인덕션 vs 휴대용 가스레인지, 내게 맞는 최적의 선택은?",2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-07-products-auto-d33666,https://honsamnote.co.kr/blog/2026-08-07-products-auto-d33666/,1인 가구 욕실 청소 비교｜좁은 욕실 관리,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
2026-08-07-safety-auto-7d0e1d,https://honsamnote.co.kr/blog/2026-08-07-safety-auto-7d0e1d/,"혼자 사는 당신, 쓰러지거나 의식 없을 때: 스마트 비상 연락 시스템 vs. 비상 키 공유, 어떤 대비책이 나에게 맞을까?",2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-07-storage-auto-18dbcb,https://honsamnote.co.kr/blog/2026-08-07-storage-auto-18dbcb/,1인 가구 자전거 비교｜원룸 자전거 보관,2,혼자 사는 당신,1,혼자 사는 당신(1); 퇴근 후(1),LOW,일반 수준
2026-08-07-storage-auto-2cdaeb,https://honsamnote.co.kr/blog/2026-08-07-storage-auto-2cdaeb/,1인 가구 신발장 비교｜좁은 현관 신발 정리,2,퇴근 후,2,퇴근 후(2),LOW,일반 수준
2026-08-07-storage-auto-3c236f,https://honsamnote.co.kr/blog/2026-08-07-storage-auto-3c236f/,1인 가구 주방 비교｜좁은 주방 수납,2,퇴근 후,1,퇴근 후(1); 혼자 사는 직장인(1),LOW,일반 수준
